shopId,shopName,shopLatitude,shopLongitude,SDAddress,SDCategory,SDConsumption,SDTelephone,SDRate,SDDeliciousRate,SDServiceRate,SDEnvRate,SDRateCount,SDWatchCount,SDBookmarkCount,shopUrl
1092866,???-K???-K??,24.74810291,121.7476321,?????????24?,????,80,03-931-0747,0,0,0,0,1,1095,0,http://www.ipeen.com.tw/shop/1092866
1093385,????-??,24.67291491,121.7582619,???????????237?,??????,NULL,None,45,15,15,15,1,2152,3,http://www.ipeen.com.tw/shop/1093385
1093712,???,24.75424111,121.747397,?????????25-1?,?????,NULL,914060449,0,0,0,0,1,463,1,http://www.ipeen.com.tw/shop/1093712
1094687,??-??????,24.7422603,121.7526981,???????????117?,????,831,03-936-8788,45,15,15,20,2,5171,3,http://www.ipeen.com.tw/shop/1094687
1095065,?????-??????,24.7483867,121.749662,???????????3?,?????,NULL,0973-125-303,40,15,15,10,1,2937,0,http://www.ipeen.com.tw/shop/1095065
1095377,????????,24.66959181,121.7650212,???????????63?,???,200,03-961-6663,0,0,0,0,1,876,1,http://www.ipeen.com.tw/shop/1095377
1092134,??????,24.75669982,121.7567861,?????????69?,??? ??,NULL,None,40,10,10,10,1,1430,1,http://www.ipeen.com.tw/shop/1092134
1096466,????????,24.77954111,121.7407458,????????????116?,??,75,None,0,0,0,0,1,1101,1,http://www.ipeen.com.tw/shop/1096466
1097816,??????????,24.67181161,121.7735385,????????????57-1?,????,NULL,None,0,0,0,0,1,1651,0,http://www.ipeen.com.tw/shop/1097816
1075206,??-KAZAHANA-CAFE-FOOD,24.67510821,121.7751934,???????????437?,???,NULL,0989-325-762,0,0,0,0,1,1573,3,http://www.ipeen.com.tw/shop/1075206
1075340,???,24.75843372,121.7579805,?????????121??(????187?188),????,NULL,0988-703-568,0,0,0,0,1,496,0,http://www.ipeen.com.tw/shop/1075340
1075392,ca-san,24.68152072,121.7660567,?????????186?,????,NULL,03-955-7776,0,0,0,0,0,646,2,http://www.ipeen.com.tw/shop/1075392
1076784,??????,24.67614511,121.767421,?????????(???????1113?),?????,NULL,0930-279-390,0,0,0,0,0,494,0,http://www.ipeen.com.tw/shop/1076784
1076800,????,24.67576461,121.7692889,?????????96?(?????),?????,NULL,03-956-5900,0,0,0,0,0,508,0,http://www.ipeen.com.tw/shop/1076800
1076804,??????,24.67570632,121.7690009,?????????????(?????),?????,NULL,0919-902-829,0,0,0,0,0,458,0,http://www.ipeen.com.tw/shop/1076804
1078502,???????,24.6766954,121.7708995,?????????6?(????????),????,NULL,None,0,0,0,0,0,501,0,http://www.ipeen.com.tw/shop/1078502
1084121,???????,24.67604972,121.7679388,?????????(???????1100???),????????,NULL,03-954-3037,0,0,0,0,0,446,0,http://www.ipeen.com.tw/shop/1084121
1092260,Hao-?????-??-?????,24.75825071,121.7520235,????????????56?,????????,NULL,03-932-9084,0,0,0,0,0,515,3,http://www.ipeen.com.tw/shop/1092260
1075852,??????,24.7566006,121.7574889,?????????30?,????,94,03-936-0063,0,0,0,0,1,1266,4,http://www.ipeen.com.tw/shop/1075852
1104671,????,24.67799102,121.765302,?????????105?,??,NULL,03-954-1516,0,0,0,0,0,504,0,http://www.ipeen.com.tw/shop/1104671
1100210,?????,24.67820911,121.765124,?????????150?,?????,NULL,03-955-8498,0,0,0,0,1,909,0,http://www.ipeen.com.tw/shop/1100210
1109504,????????????,24.67176111,121.7701111,?????????55?,??????,NULL,03-956-1101,50,20,20,20,1,1630,1,http://www.ipeen.com.tw/shop/1109504
1109978,1997??????,24.7533019,121.749315,???????????92?,????,NULL,0919-238-194,0,0,0,0,2,2095,1,http://www.ipeen.com.tw/shop/1109978
1110698,?????????,24.82861952,121.77408,???????????????,??,NULL,03-988-4128,0,0,0,0,0,749,0,http://www.ipeen.com.tw/shop/1110698
1114985,?????,24.74976371,121.7452562,???????????178?,???,NULL,None,40,15,10,10,1,1291,0,http://www.ipeen.com.tw/shop/1114985
1117073,???-?????,24.75411471,121.7458237,?????????71?1?,???,NULL,03-93119,45,20,20,20,1,1782,1,http://www.ipeen.com.tw/shop/1117073
1117991,?????-Style-Restaurant,24.749087,121.743294,???????????????139?,????,NULL,None,0,0,0,0,1,1086,1,http://www.ipeen.com.tw/shop/1117991
1118894,???????,24.681768,121.8127431,???????????379?25?2?,??????,NULL,None,0,0,0,0,1,5501,4,http://www.ipeen.com.tw/shop/1118894
1118888,??????,24.64051931,121.8020634,?????????367?,???,NULL,None,0,0,0,0,1,1980,3,http://www.ipeen.com.tw/shop/1118888
1120007,????????,24.68539801,121.746316,?????????22?,????,NULL,9936499988,45,20,15,10,1,1351,1,http://www.ipeen.com.tw/shop/1120007
1122764,??????,24.70582771,121.7713781,???????????122?,???,75,03-965-2239,0,0,0,0,1,1376,0,http://www.ipeen.com.tw/shop/1122764
1129484,?????????-?????,24.82749631,121.7723803,???????????118?,????,NULL,03-988-8565,45,15,15,15,1,7077,0,http://www.ipeen.com.tw/shop/1129484
1129322,?????,24.74406601,121.724803,???????????291?,???????,50,03-922-3689,35,5,10,5,1,2344,0,http://www.ipeen.com.tw/shop/1129322
1132523,?????-???,24.75506012,121.751908,?????????3?5??,????,NULL,None,45,15,10,10,1,1259,2,http://www.ipeen.com.tw/shop/1132523
1134695,????,24.57155981,121.8680713,?????????105?31?2?,??????,NULL,03-997-1677,45,20,20,20,1,2641,6,http://www.ipeen.com.tw/shop/1134695
1135022,Sincere????????,24.63461081,121.7905193,?????????231?2F,???????,200,0927-340-788,0,0,0,0,1,1273,0,http://www.ipeen.com.tw/shop/1135022
1137272,?????,24.59669171,121.8505865,?????????9-1?,?????,NULL,None,45,20,15,15,1,1363,3,http://www.ipeen.com.tw/shop/1137272
1138427,??????,24.75911481,121.7537404,??????03 938 6580,????,NULL,None,0,0,0,0,1,1058,0,http://www.ipeen.com.tw/shop/1138427
1142942,????,24.5956788,121.8441921,???????????266-1?,????,NULL,None,35,15,10,5,1,6786,0,http://www.ipeen.com.tw/shop/1142942
1143737,???????,24.5817066,121.865083,?????????17?,?????,NULL,None,0,0,0,0,1,1034,0,http://www.ipeen.com.tw/shop/1143737
1144475,????×-???????,24.75999161,121.7574401,?????????6?,,NULL,03-932-6540,0,0,0,0,0,1296,0,http://www.ipeen.com.tw/shop/1144475
1144676,???????,24.75281431,121.7570597,?????????10????,???,65,None,45,15,15,15,1,1344,0,http://www.ipeen.com.tw/shop/1144676
1145456,???-???-??,24.58051101,121.867096,?????????109?,??????,NULL,None,45,20,15,10,1,1512,0,http://www.ipeen.com.tw/shop/1145456
1119002,????,24.67241081,121.7780901,?????????398?,?????,NULL,None,0,0,0,0,0,487,0,http://www.ipeen.com.tw/shop/1119002
1100204,???????,24.67685413,121.7695097,?????????(????1094?),????,NULL,03-954-7736,0,0,0,0,2,1233,0,http://www.ipeen.com.tw/shop/1100204
1146731,??????????,24.7534966,121.762341,????????????29-11?,????,NULL,0976-969-538,0,0,0,0,1,8899,1,http://www.ipeen.com.tw/shop/1146731
1151348,????????-???????,24.7519301,121.7393544,?????????239-1??,?????,NULL,03-932-4293,45,15,15,15,1,4890,6,http://www.ipeen.com.tw/shop/1151348
1151738,???,24.8187235,121.7681269,????????????23?,???,NULL,None,0,0,0,0,1,1461,1,http://www.ipeen.com.tw/shop/1151738
1154843,??????????,24.74721482,121.7486137,?????????2?30-2?,????,NULL,03-933-2919,45,15,15,15,1,7807,0,http://www.ipeen.com.tw/shop/1154843
1159202,?????,24.5820455,121.8648704,?????????96-1?,????,NULL,?03?9966676,0,0,0,0,0,366,1,http://www.ipeen.com.tw/shop/1159202
1160285,????,24.62546311,121.7431525,??????????????????73?33?,????,225,None,40,15,10,20,1,1192,4,http://www.ipeen.com.tw/shop/1160285
1161407,????????-????????,24.85891101,121.826028,???????????275?,????,NULL,0988-918-871,0,0,0,0,9,1366,3,http://www.ipeen.com.tw/shop/1161407
1161974,??????????,24.75662581,121.7535832,?????????41?,,NULL,03-931-2998,0,0,0,0,0,412,1,http://www.ipeen.com.tw/shop/1161974
1161968,??????-????,24.83680952,121.7852832,???????????65?,????,431,03-988-2235,45,15,15,15,1,1033,1,http://www.ipeen.com.tw/shop/1161968
1137098,???,24.74533801,121.7488171,???????????18?,??????,70,0977-267-868,0,0,0,0,1,1189,0,http://www.ipeen.com.tw/shop/1137098
1162382,??-??,24.67895851,121.771716,??????????31-1?,???,NULL,03-954-2668,50,20,20,20,1,1255,0,http://www.ipeen.com.tw/shop/1162382
1163612,?-??,24.67486402,121.769944,???????????163?,???,NULL,03-955-3355,45,20,20,20,1,2870,2,http://www.ipeen.com.tw/shop/1163612
1163666,??Multiply2,24.67713561,121.7716114,?????????175?,???,NULL,03-956-0117,45,20,20,20,1,2061,3,http://www.ipeen.com.tw/shop/1163666
1163654,?????,24.68038881,121.7595661,?????????375-1?,????,NULL,0933-045-433,45,20,20,20,1,1669,1,http://www.ipeen.com.tw/shop/1163654
1165151,??????,24.83879971,121.7906043,???????????5?,????,NULL,03-988-6600,45,15,15,15,1,6125,3,http://www.ipeen.com.tw/shop/1165151
1165487,?????,24.753609,121.756741,?????????6?23?,???,180,03-931-0623,0,0,0,0,1,960,1,http://www.ipeen.com.tw/shop/1165487
1160483,????,24.7482728,121.7522063,?????????81?,????,NULL,03-933-3099,0,0,0,0,0,331,1,http://www.ipeen.com.tw/shop/1160483
1161575,???????-?????,24.75338777,121.7508256,???????????38?6?4?,????,NULL,03-936-1377,35,5,0,5,1,371,0,http://www.ipeen.com.tw/shop/1161575
1161557,???????,24.67888078,121.7604917,?????????107?,?????,260,None,40,15,15,15,1,525,0,http://www.ipeen.com.tw/shop/1161557
1137173,???????-???,24.7484879,121.7493114,?????????19?,??????,99,03-936-8597,0,0,0,0,1,1727,0,http://www.ipeen.com.tw/shop/1137173
1166807,HaoHaoKaffe-?????,24.7556774,121.7575879,?????????14?,???,NULL,03-936-3305,45,15,15,20,1,1151,4,http://www.ipeen.com.tw/shop/1166807
1168076,???-Hanseobang-????,24.6721744,121.7562233,???????????????249?,????,NULL,None,0,0,0,0,1,1558,0,http://www.ipeen.com.tw/shop/1168076
1168856,?????·???,24.6815425,121.7780125,?????????498?,???,NULL,03-960-2252,0,0,0,0,1,1641,1,http://www.ipeen.com.tw/shop/1168856
1170311,??????,24.5959404,121.8514351,?????????23?,?????,NULL,03-995-5357,0,0,0,0,1,3603,0,http://www.ipeen.com.tw/shop/1170311
1171286,??????-???,24.6782756,121.7675441,?????????87?,??????,NULL,None,45,20,15,15,1,1874,2,http://www.ipeen.com.tw/shop/1171286
1171757,?????-???,24.669632,121.768986,???????????586?,??,120,0976-792-087,0,0,0,0,3,844,1,http://www.ipeen.com.tw/shop/1171757
1171829,????????,24.6223977,121.7536476,?????????461?6?,??????,NULL,03-958-0808,45,10,15,10,1,1224,0,http://www.ipeen.com.tw/shop/1171829
1171046,??????,24.7320324,121.8028094,?????????102-6?,????,172,None,0,0,0,0,1,907,0,http://www.ipeen.com.tw/shop/1171046
1173020,????????,24.7593561,121.7532001,???????????160?,???????,NULL,0987-348-645,0,0,0,0,1,334,0,http://www.ipeen.com.tw/shop/1173020
1176902,???????,24.7549336,121.7550643,??????????42?,?????,165,03-936-0013,45,15,10,10,1,966,0,http://www.ipeen.com.tw/shop/1176902
1177049,??????,24.677004,121.764488,?????????208?,??????,NULL,None,45,20,20,15,1,1801,3,http://www.ipeen.com.tw/shop/1177049
1177205,??????,24.7578885,121.7517811,????????????27?,?????,30,03-933-1778,45,15,10,10,1,937,0,http://www.ipeen.com.tw/shop/1177205
1176029,????,24.8266872,121.7734401,??????????? 143?,??,70,None,0,0,0,0,1,742,0,http://www.ipeen.com.tw/shop/1176029
1177919,????????,24.6668222,121.6547622,???????????351?,???,418,03-989-2558,40,15,10,5,1,1475,1,http://www.ipeen.com.tw/shop/1177919
1076568,?????,24.66944241,121.7651829,???????????53?,????,NULL,03-961-5168,40,10,10,10,2,1833,1,http://www.ipeen.com.tw/shop/1076568
1178372,7???????,24.68468,121.812338,??????????42?,????,NULL,0965-739-877,0,0,0,0,1,1618,2,http://www.ipeen.com.tw/shop/1178372
1178492,???????,24.594172,121.852912,?????????89?,?????,300,39973838,45,20,20,20,2,605,0,http://www.ipeen.com.tw/shop/1178492
1178696,????????-?????,24.682367,121.771214,??????????105?,???????,35,None,0,0,0,0,1,722,0,http://www.ipeen.com.tw/shop/1178696
1178702,?????,24.5817259,121.8652012,????????? 18?,????,85,None,35,10,10,5,1,1023,0,http://www.ipeen.com.tw/shop/1178702
1176173,????????,24.780423,121.739644,???????????255?,??????,NULL,None,45,15,15,15,2,1988,2,http://www.ipeen.com.tw/shop/1176173
1182068,???????,24.824101,121.7714635,?????????41?,????,100,03-988-5210,0,0,0,0,1,555,0,http://www.ipeen.com.tw/shop/1182068
1182593,??????????,24.8181947,121.7691065,???????????39?,?????,50,None,0,0,0,0,1,833,0,http://www.ipeen.com.tw/shop/1182593
1184243,????,24.8258009,121.7730649,???????????130?,????,NULL,03-988-7808,0,0,0,0,0,296,0,http://www.ipeen.com.tw/shop/1184243
1184531,?????,24.6808831,121.769116,?????????89?1?,?? ????,NULL,None,0,0,0,0,0,323,0,http://www.ipeen.com.tw/shop/1184531
1185323,???????-?????,24.82803223,121.755988,????????????69?,???????,NULL,03-988-6288,0,0,0,0,0,383,0,http://www.ipeen.com.tw/shop/1185323
1185713,???????,24.7304448,121.7374471,??????????46?,????,NULL,0909-013-166,45,20,20,20,1,3156,5,http://www.ipeen.com.tw/shop/1185713
1185719,????,24.7497115,121.7544699,?????????53?,?????,30,None,0,0,0,0,1,979,0,http://www.ipeen.com.tw/shop/1185719
1187990,?????-???????,24.7548524,121.750711,???????????38?6?,???????,NULL,03-931-5798,0,0,0,0,0,308,0,http://www.ipeen.com.tw/shop/1187990
1188881,????,24.7838661,121.6863028,?????????90?,??????,NULL,03-923-0761,45,20,20,20,1,1445,0,http://www.ipeen.com.tw/shop/1188881
1189466,????,24.8232043,121.7665239,?????????107?,???,NULL,03-987-1213,0,0,0,0,0,249,0,http://www.ipeen.com.tw/shop/1189466
1189490,36?????,24.6759995,121.7677089,?????????25?,??????,NULL,None,0,0,0,0,1,808,0,http://www.ipeen.com.tw/shop/1189490
1191581,?????-?????,24.7553599,121.7522482,???????????26?,????,140,03-932-5777,40,15,5,10,1,1535,0,http://www.ipeen.com.tw/shop/1191581
1191974,??????,24.5816825,121.8696722,?????????194-1?,????,500,0955-785-191,0,0,0,0,1,967,0,http://www.ipeen.com.tw/shop/1191974
1193804,????,24.8275588,121.7744296,?????????27?,????,40,None,0,0,0,0,1,1092,0,http://www.ipeen.com.tw/shop/1193804
1194008,???,24.8566289,121.831849,?????????636?36-2?,????,NULL,39776966,0,0,0,0,0,198,0,http://www.ipeen.com.tw/shop/1194008
1194002,???,24.8566289,121.831849,?????????636?36-2?,????,NULL,39776966,0,0,0,0,0,229,1,http://www.ipeen.com.tw/shop/1194002
1194284,????,24.7529918,121.7642845,?????????40-3?,??????,NULL,03-937-3554,0,0,0,0,0,262,0,http://www.ipeen.com.tw/shop/1194284
1194422,???,24.760541,121.752462,??????????155?,?????,45,None,35,10,10,5,1,238,4,http://www.ipeen.com.tw/shop/1194422
1195736,???????,24.7604973,121.7529253,??????????143?,??????,NULL,None,0,0,0,0,1,684,0,http://www.ipeen.com.tw/shop/1195736
1195718,???????????,24.7521302,121.7558753,???????????15?,???,NULL,None,0,0,0,0,1,883,0,http://www.ipeen.com.tw/shop/1195718
1195730,Beta??,24.6877756,121.7658341,???????????109?,???,NULL,None,0,0,0,0,1,2322,0,http://www.ipeen.com.tw/shop/1195730
1195727,???????,24.8548,121.823119,???????????28?,??????,NULL,None,0,0,0,0,1,905,0,http://www.ipeen.com.tw/shop/1195727
1195772,???????,24.5812335,121.8655305,????????????46?,????,NULL,0987-214-516,0,0,0,0,1,932,0,http://www.ipeen.com.tw/shop/1195772
1195985,????????,24.5830707,121.8648599,?????????52-2?,????????,NULL,None,45,20,20,20,1,788,1,http://www.ipeen.com.tw/shop/1195985
1196138,????-?????-???????-????-?????-???????,24.651957,121.784558,?????????????73?,??????,NULL,03-960-0721,0,0,0,0,1,663,0,http://www.ipeen.com.tw/shop/1196138
1196486,???-?????,24.6790449,121.7685999,?????????178?,??,NULL,03-955-2725,45,20,20,20,1,1135,0,http://www.ipeen.com.tw/shop/1196486
1196822,????,24.672206,121.776586,?????????425?,??????,NULL,03-953-0330,45,20,20,20,1,863,1,http://www.ipeen.com.tw/shop/1196822
1197266,???????,24.7837494,121.7836006,???????????158?,????,NULL,03-930-6565,0,0,0,0,1,1046,0,http://www.ipeen.com.tw/shop/1197266
1197353,????????,24.6830018,121.7342274,??????????,???,NULL,None,0,0,0,0,1,943,1,http://www.ipeen.com.tw/shop/1197353
1198058,????,24.6720496,121.7762951,??????????35?,?????,NULL,None,0,0,0,0,1,1325,0,http://www.ipeen.com.tw/shop/1198058
1198193,???????,24.6924476,121.7696807,???????????107?,???,399,None,45,15,15,15,1,1750,0,http://www.ipeen.com.tw/shop/1198193
1199921,?????,24.6802577,121.7577416,?????????445?,???,NULL,03-961-2500,45,20,20,20,1,1199,2,http://www.ipeen.com.tw/shop/1199921
1200212,??????????,24.7695804,121.7215422,??????????15?,???,NULL,03-922-9575,45,10,15,20,2,13938,28,http://www.ipeen.com.tw/shop/1200212
1200542,???????-??,24.6655366,121.5931646,?????????1-6?,????,NULL,927363645,0,0,0,0,1,443,1,http://www.ipeen.com.tw/shop/1200542
1201067,????,24.7664605,121.717278,?????????139-13?,????,NULL,None,0,0,0,0,1,4627,4,http://www.ipeen.com.tw/shop/1201067
1162325,?????-???,24.74115362,121.7556862,?????????483?,????,327,03-925-2880,40,10,10,20,2,1560,1,http://www.ipeen.com.tw/shop/1162325
1201205,??????,24.7466447,121.7496298,?????????253?,????,NULL,03-936-0321,0,0,0,0,0,203,0,http://www.ipeen.com.tw/shop/1201205
1201421,??cafe,24.6864483,121.8011707,???????????289?,???,NULL,03-959-5813,0,0,0,0,0,207,0,http://www.ipeen.com.tw/shop/1201421
1201811,?????-17brunch,24.6744535,121.7591815,?????????,???,NULL,None,0,0,0,0,1,2674,0,http://www.ipeen.com.tw/shop/1201811
1201805,??????,24.6888632,121.7653545,???????????,????,260,None,0,0,0,0,1,1859,0,http://www.ipeen.com.tw/shop/1201805
1202303,Ice-Zoo-??????????,24.6713853,121.7769114,?????????61?,???,60,03-957-5986,0,0,0,0,1,789,4,http://www.ipeen.com.tw/shop/1202303
1202498,?????????,24.6751361,121.769392,???????????242?,????,NULL,03-956-1206,0,0,0,0,0,184,0,http://www.ipeen.com.tw/shop/1202498
1204193,?????????,24.858911,121.826028,???????????275?,????,100,0988-918-871,0,0,0,0,1,538,0,http://www.ipeen.com.tw/shop/1204193
1184255,????,24.7596943,121.7551766,??????????62?,??????,115,03-933-0792,45,10,15,10,1,830,0,http://www.ipeen.com.tw/shop/1184255
1208525,??????,24.8268625,121.7701262,?????????48?,???,NULL,03-988-8808,0,0,0,0,0,145,0,http://www.ipeen.com.tw/shop/1208525
1210241,???-kaki-gori-?,24.7556805,121.7567358,?????????29?,?????,110,03-932-7335,0,0,0,0,1,752,2,http://www.ipeen.com.tw/shop/1210241
1206506,?????-?-??,24.8203075,121.7706227,???????????161?,????,NULL,None,40,15,15,15,1,714,1,http://www.ipeen.com.tw/shop/1206506
1210715,????,24.6775002,121.771956,?????????198?2?,????,NULL,03-9550806,0,0,0,0,1,141,0,http://www.ipeen.com.tw/shop/1210715
1211450,??????????,24.745732,121.749,???????????42?,?????,NULL,0920-132-433,0,0,0,0,1,869,1,http://www.ipeen.com.tw/shop/1211450
1212137,????,24.6349399,121.7898687,?????????186?1?,?????,NULL,None,45,20,20,15,1,606,1,http://www.ipeen.com.tw/shop/1212137
1212218,??????,24.8572048,121.822401,?????????15?,??????,300,03-977-7525,0,0,0,0,1,383,0,http://www.ipeen.com.tw/shop/1212218
1214477,????,24.709932,121.804069,???????????263?,???,NULL,03-965-7998,0,0,0,0,0,211,0,http://www.ipeen.com.tw/shop/1214477
1216526,?????,24.57996,121.8721961,?????????61?,????,210,03-995-4808,0,0,0,0,1,489,0,http://www.ipeen.com.tw/shop/1216526
1218233,CC-STORY-????-??,24.680574,121.771453,??????????81?,???,387,03-955-3647,45,20,10,15,1,992,2,http://www.ipeen.com.tw/shop/1218233
1219556,????,24.8165139,121.792667,?????????????162-19?,????,NULL,0905-863-258,0,0,0,0,0,148,2,http://www.ipeen.com.tw/shop/1219556
1219739,Canopy?????????,24.7448714,121.7448737,???????????117?,??,NULL,03-935-8662,45,15,20,15,1,536,0,http://www.ipeen.com.tw/shop/1219739
1219853,????,24.7330848,121.7638879,???????????436?,????,NULL,03-925-2825,45,15,15,15,1,567,1,http://www.ipeen.com.tw/shop/1219853
1220420,????,24.7585947,121.7566324,?????????????1?,???,NULL,03-931-3380,0,0,0,0,1,792,1,http://www.ipeen.com.tw/shop/1220420
1224257,????????,24.8267527,121.7738706,???????????166?,????,NULL,03-988-8508,45,15,15,15,1,824,1,http://www.ipeen.com.tw/shop/1224257
1224500,?????,24.6664178,121.822883,?????????7?1?,?????,NULL,None,0,0,0,0,1,515,0,http://www.ipeen.com.tw/shop/1224500
1224458,?????,24.5824269,121.867578,?????????61??,????,NULL,03-996-6080,45,15,10,10,1,525,0,http://www.ipeen.com.tw/shop/1224458
1225280,???????,24.5963489,121.8497857,?????????6?,????,40,None,35,15,5,5,1,469,0,http://www.ipeen.com.tw/shop/1225280
1226255,???????,0,0,???????????75?,????,NULL,03-951-1398,45,20,20,15,1,1112,0,http://www.ipeen.com.tw/shop/1226255
1227056,D???,24.670078,121.7690682,?????????13?,????,NULL,None,0,0,0,0,1,349,0,http://www.ipeen.com.tw/shop/1227056
1227293,???????,24.8451569,121.8074048,???????????316?,????,NULL,None,0,0,0,0,1,467,0,http://www.ipeen.com.tw/shop/1227293
1227554,????,24.8243183,121.7721489,262???????????64?,????,NULL,0919-900-265,0,0,0,0,0,95,1,http://www.ipeen.com.tw/shop/1227554
1227632,????????,24.7815652,121.7786966,???????????????121?,????,NULL,03-930-6757,0,0,0,0,1,503,1,http://www.ipeen.com.tw/shop/1227632
1227842,??????,24.7602411,121.762382,?????????31-1?,???,163,03-937-1313,35,15,10,5,1,517,0,http://www.ipeen.com.tw/shop/1227842
1227989,????,24.8360107,121.7835401,???????????23?,????,NULL,0937-162-572 0939-503-891,0,0,0,0,1,403,0,http://www.ipeen.com.tw/shop/1227989
1228967,?????-?????,24.667022,121.768065,???????????480?,?????,NULL,03-958-1188,0,0,0,0,0,103,0,http://www.ipeen.com.tw/shop/1228967
1229765,????????-????,24.7556863,121.7622901,?????????64?8?,?????,NULL,03-937-1212,0,0,0,0,0,90,0,http://www.ipeen.com.tw/shop/1229765
1231199,??-Lao-Jia,0,0,?????????100?,????,160,0921-160-776,0,0,0,0,1,382,1,http://www.ipeen.com.tw/shop/1231199
1232084,???-?????????-?????,24.7585869,121.7560301,?????????106?,????,199,None,45,20,20,20,1,741,0,http://www.ipeen.com.tw/shop/1232084
1232150,?????????,24.662916,121.760143,?????????506?,????,NULL,03-958-0702,50,20,20,20,1,482,0,http://www.ipeen.com.tw/shop/1232150
1232474,???????,24.7793478,121.7450723,????????????61?,??????,NULL,03-928-8076,0,0,0,0,1,477,0,http://www.ipeen.com.tw/shop/1232474
1232621,???,24.675177,121.768855,?????????1073?,???????,NULL,03-935-3253,0,0,0,0,1,685,0,http://www.ipeen.com.tw/shop/1232621
1232912,????,24.8223427,121.7711175,???????????225?,??,NULL,None,0,0,0,0,1,437,0,http://www.ipeen.com.tw/shop/1232912
1233431,????????,24.7531237,121.7418704,??????????566???,????,NULL,03-936-2700,45,15,10,10,1,571,1,http://www.ipeen.com.tw/shop/1233431
1234565,??????,24.678172,121.7722382,???????????,????,NULL,None,40,15,15,10,1,695,1,http://www.ipeen.com.tw/shop/1234565
1229402,????-Hsing-Fu-Cafe,24.8321698,121.7747741,?????????72?,???,352,03-987-3696,40,20,20,20,2,2272,1,http://www.ipeen.com.tw/shop/1229402
1236125,??????,24.6727375,121.7577312,???????????253?,???,47,03-951-6090,0,0,0,0,1,409,0,http://www.ipeen.com.tw/shop/1236125
1236173,?????,24.6730812,121.758074,???????????280?,???,95,03-961-5986,0,0,0,0,1,370,0,http://www.ipeen.com.tw/shop/1236173
1236167,????,24.6339985,121.790124,???????????1058?,???,80,03-959-5215,0,0,0,0,1,427,0,http://www.ipeen.com.tw/shop/1236167
1236800,??-???,24.755894,121.766866,?????????39?22?,????,NULL,03-938-8508,0,0,0,0,1,639,1,http://www.ipeen.com.tw/shop/1236800
1151369,??????,24.59561791,121.856101,?????????5-5?,????,NULL,03-997-1258,0,0,0,0,1,1627,0,http://www.ipeen.com.tw/shop/1151369
1237517,????,0,0,??????????????118?,???,185,03-988-8565,45,15,15,15,1,989,0,http://www.ipeen.com.tw/shop/1237517
1237670,?????,24.6727379,121.7631175,?????????8?,????,NULL,None,0,0,0,0,0,54,0,http://www.ipeen.com.tw/shop/1237670
1240641,????,24.6736885,121.7604913,???????????162?,????,NULL,03-961-1178,0,0,0,0,0,9,0,http://www.ipeen.com.tw/shop/1240641
609270,????????,24.74885201,121.751834,???????????61?,????,NULL,03-936-9258,0,0,0,0,0,422557,0,http://www.ipeen.com.tw/shop/609270
609436,???????,24.6801943,121.7579554,?????????499?,????,NULL,03-951-7860,0,0,0,0,0,2658,0,http://www.ipeen.com.tw/shop/609436
590636,????????,24.64605211,121.731168,????????????52?,???,NULL,03-951-6915,0,0,0,0,0,1452,0,http://www.ipeen.com.tw/shop/590636
591038,?????,24.6573577,121.758681,??????????????167?,??????,65,03-958-3680,0,0,0,0,2,3692,0,http://www.ipeen.com.tw/shop/591038
615292,??????,24.67854801,121.759266,?????????104?,???,NULL,03-961-1221,0,0,0,0,0,1128,0,http://www.ipeen.com.tw/shop/615292
762544,Tea?s-??-???,24.67388911,121.76726,??????????226?,???,NULL,03-955-909,0,0,0,0,0,951,0,http://www.ipeen.com.tw/shop/762544
29181,??????,24.68521902,121.767974,?????????91?(????),????,NULL,03-954-1658,0,0,0,0,0,5532,0,http://www.ipeen.com.tw/shop/29181
41824,??????,24.67165202,121.770424,??????????161?,??????,90,039-542935,0,0,0,0,1,4705,0,http://www.ipeen.com.tw/shop/41824
42037,?????,24.83126436,121.7731567,?????????103?22?1?5?,????,NULL,03-988-7299,0,0,0,0,0,5662,0,http://www.ipeen.com.tw/shop/42037
97457,????,24.75288602,121.750717,?????????122?,???,200,039-363277,0,0,0,0,1,4756,0,http://www.ipeen.com.tw/shop/97457
97673,???????-?????,24.67599801,121.767604,?????????139???(????????),????,105,0920-975-702,0,0,0,0,2,5923,0,http://www.ipeen.com.tw/shop/97673
42634,??????,24.68466701,121.79725,???????????373?,????,NULL,03-960-0475,0,0,0,0,0,3458,0,http://www.ipeen.com.tw/shop/42634
42873,?????,24.66832401,121.81899,??????????????166?,????,NULL,03-960-0287,0,0,0,0,1,12761,0,http://www.ipeen.com.tw/shop/42873
40399,?????,24.75043301,121.74388,?????????216?,????,NULL,03-935-2884,0,0,0,0,0,2847,0,http://www.ipeen.com.tw/shop/40399
40413,??????,24.7500171,121.7447216,???????????168?,????,NULL,0913-575-567,0,0,0,0,0,2888,0,http://www.ipeen.com.tw/shop/40413
40435,?????,24.82680165,121.7738111,???????????30?,????,NULL,03-987-3019,0,0,0,0,0,3257,0,http://www.ipeen.com.tw/shop/40435
40446,???,24.74594186,121.7493785,???????????60?(????),????,NULL,0911-894-900,0,0,0,0,0,2786,0,http://www.ipeen.com.tw/shop/40446
41263,?????,24.750266,121.744067,???????????256?,????,100,03-932-4024,0,0,0,0,1,4889,0,http://www.ipeen.com.tw/shop/41263
